,Address
571,"1800 WAYSIDE PL, Charlottesville VA"
572,"1000 GROVE ST, Charlottesville VA"
573,"100 W MAIN ST, Charlottesville VA"
574,"400 10TH ST NW, Charlottesville VA"
575,"700 PROSPECT AVE, Charlottesville VA"
576,"700 PROSPECT AVE, Charlottesville VA"
577,"500 PARK ST, Charlottesville VA"
578,"300 6 1/2 ST SW, Charlottesville VA"
579,"1200 EMMET ST N, Charlottesville VA"
580,"1900 CEDAR HILL RD, Charlottesville VA"
581,"600 12TH ST NW, Charlottesville VA"
582,"1000 C ALTAVISTA AVE, Charlottesville VA"
583,"2000 HOLIDAY DR, Charlottesville VA"
584,"100 GOODMAN ST, Charlottesville VA"
585,"1000 WERTLAND ST, Charlottesville VA"
586,"600 RUGBY RD, Charlottesville VA"
587,"100 LANKFORD AVE, Charlottesville VA"
588,"600 GILLESPIE AVE, Charlottesville VA"
589,"1100 W MAIN ST, Charlottesville VA"
590,"700 SHAMROCK RD, Charlottesville VA"
591,"900 1ST ST S, Charlottesville VA"
592,"700 PROSPECT AVE, Charlottesville VA"
593,"1600 MERIDIAN ST, Charlottesville VA"
594,"400 RIDGE ST, Charlottesville VA"
595,"3000 FONTAINE AVENUE EXT, Charlottesville VA"
596,"800 ST CHARLES AVE, Charlottesville VA"
597,"600 E MARKET ST, Charlottesville VA"
598,"300 2ND ST NW, Charlottesville VA"
599,"300 7 1/2 ST SW, Charlottesville VA"
600,"700 PROSPECT AVE, Charlottesville VA"
601,"600 1ST ST S, Charlottesville VA"
602,"100 E MARKET ST, Charlottesville VA"
603,"200 W MAIN ST, Charlottesville VA"
604,"900 HARRIS ST, Charlottesville VA"
605," BURNET WAY / SOMESSO CT, Charlottesville VA"
606,"900 1ST ST S, Charlottesville VA"
607,"1000 5TH ST SW, Charlottesville VA"
608,"600 CHERRY AVE, Charlottesville VA"
609,"1500 UNIVERSITY AVE, Charlottesville VA"
610,"500 PARK ST, Charlottesville VA"
611,"1100 PAGE ST, Charlottesville VA"
612,"300 SPRUCE ST, Charlottesville VA"
613,"500 RIALTO ST, Charlottesville VA"
614,"200 MONTEBELLO CIR, Charlottesville VA"
615," 9TH ST NE @ E MARKET ST, Charlottesville VA"
616,"100 GRIMES PL, Charlottesville VA"
617,"700 GRAVES ST, Charlottesville VA"
618,"200 CARLTON RD, Charlottesville VA"
619,"700 WALKER SQ, Charlottesville VA"
620,"900 BELMONT AVE, Charlottesville VA"
621,"200 W WATER ST, Charlottesville VA"
622,"800 W MAIN ST, Charlottesville VA"
623,"500 PARK ST, Charlottesville VA"
624,"600 E MARKET ST, Charlottesville VA"
625," E HIGH ST / LONG ST, Charlottesville VA"
626,"600 RIDGE ST, Charlottesville VA"
627,"1600 MERIDIAN ST, Charlottesville VA"
628,"500 E MAIN ST, Charlottesville VA"
629,"1600 JEFFERSON PARK AVE, Charlottesville VA"
630,"1600 GREEN ST, Charlottesville VA"
631,"2100 IVY RD, Charlottesville VA"
632,"300 11TH ST NW, Charlottesville VA"
633,"1600 6TH ST SE, Charlottesville VA"
634,"100 2ND ST SW, Charlottesville VA"
635,"400 14TH ST NW, Charlottesville VA"
636,"800 HARDY DR, Charlottesville VA"
637,"500 W MAIN ST, Charlottesville VA"
638,"1000 MONTROSE AVE, Charlottesville VA"
639,"600 DALE AVE, Charlottesville VA"
640,"100 BIRDWOOD CT, Charlottesville VA"
641,"1300 RIVERDALE DR, Charlottesville VA"
642,"1000 CITY WALK WAY, Charlottesville VA"
643,"500 E MAIN ST, Charlottesville VA"
644,"2000 IVY RD, Charlottesville VA"
645,"1500 DAIRY RD, Charlottesville VA"
646,"200 E WATER ST, Charlottesville VA"
647,"700 PROSPECT AVE, Charlottesville VA"
648,"1600 MULBERRY AVE, Charlottesville VA"
649,"1000 PAGE ST, Charlottesville VA"
650,"1300 LONG ST, Charlottesville VA"
651,"300 SPRUCE ST, Charlottesville VA"
652,"800 HARDY DR, Charlottesville VA"
653," 5TH ST SW / BAILEY RD, Charlottesville VA"
654,"400 GARRETT ST, Charlottesville VA"
655,"100 LANKFORD AVE, Charlottesville VA"
656,"400 12TH ST NW, Charlottesville VA"
657,"300 RIVERSIDE AVE, Charlottesville VA"
658,"700 PRESTON AVE, Charlottesville VA"
659,"1000 CHERRY AVE, Charlottesville VA"
660,"700 HARRIS ST, Charlottesville VA"
661,"800 W MAIN ST, Charlottesville VA"
662,"400 11TH ST NE, Charlottesville VA"
663,"400 RIVERSIDE AVE, Charlottesville VA"
664,"700 FRANKLIN ST, Charlottesville VA"
665,"200 2ND ST NE, Charlottesville VA"
666,"1500 GREEN ST, Charlottesville VA"
667,"1400 MELBOURNE RD, Charlottesville VA"
668,"2000 CITY WALK WAY, Charlottesville VA"
669,"500 11TH ST NW, Charlottesville VA"
670,"600 E MARKET ST, Charlottesville VA"
671,"1400 MELBOURNE RD, Charlottesville VA"
672,"200 E WATER ST, Charlottesville VA"
673,"800 CABELL AVE, Charlottesville VA"
674,"700 NASSAU ST, Charlottesville VA"
675,"1500 E HIGH ST, Charlottesville VA"
676,"1300 CARLTON AVE, Charlottesville VA"
677,"1600 EMMET ST N, Charlottesville VA"
678,"500 RIVES ST, Charlottesville VA"
679,"900 ST CLAIR AVE, Charlottesville VA"
680,"900 W MAIN ST, Charlottesville VA"
681,"700 FRANKLIN ST, Charlottesville VA"
682,"400 GARRETT ST, Charlottesville VA"
683,"1600 EMMET ST N, Charlottesville VA"
684,"1400 CHERRY AVE, Charlottesville VA"
685,"100 4TH ST NE, Charlottesville VA"
686,"1400 E MARKET ST, Charlottesville VA"
687,"200 RIDGE MCINTIRE RD, Charlottesville VA"
688,"900 W MAIN ST, Charlottesville VA"
689,"300 E MARKET ST, Charlottesville VA"
690,"800 ANDERSON ST, Charlottesville VA"
691,"2000 INDIA RD, Charlottesville VA"
692,"200 SHAMROCK RD, Charlottesville VA"
693,"1400 CHESAPEAKE ST, Charlottesville VA"
694,"200 BURNET ST, Charlottesville VA"
695,"1500 GREEN ST, Charlottesville VA"
696,"1900 EMMET ST N, Charlottesville VA"
697,"1300 RIVERDALE DR, Charlottesville VA"
698,"400 CHERRY AVE, Charlottesville VA"
699,"800 E MARKET ST, Charlottesville VA"
700,"100 W MAIN ST, Charlottesville VA"
701,"600 BELMONT AVE, Charlottesville VA"
702,"400 GARRETT ST, Charlottesville VA"
703,"300 SPRUCE ST, Charlottesville VA"
704,"600 E MARKET ST, Charlottesville VA"
705,"3000 CITY WALK WAY, Charlottesville VA"
706,"200 ELLIOTT AVE, Charlottesville VA"
707,"100 4TH ST NW, Charlottesville VA"
708,"400 4TH ST NW, Charlottesville VA"
709,"100 4TH ST NW, Charlottesville VA"
710,"1100 5TH ST SW, Charlottesville VA"
711,"400 GARRETT ST, Charlottesville VA"
712,"200 E MAIN ST, Charlottesville VA"
713,"200 W SOUTH ST, Charlottesville VA"
714,"600 PRESTON AVE, Charlottesville VA"
715,"1100 EMMET ST N, Charlottesville VA"
716,"100 E MARKET ST, Charlottesville VA"
717,"700 E HIGH ST, Charlottesville VA"
718,"1300 WELLFORD ST, Charlottesville VA"
719,"1900 ARLINGTON BLVD, Charlottesville VA"
720,"900 2ND ST SE, Charlottesville VA"
721,"500 STEWART ST, Charlottesville VA"
722,"700 PROSPECT AVE, Charlottesville VA"
723,"1000 FOREST HILLS AVE, Charlottesville VA"
724,"1000 CHERRY AVE, Charlottesville VA"
725,"200 E MAIN ST, Charlottesville VA"
726,"200 LANKFORD AVE, Charlottesville VA"
727,"300 9TH ST SW, Charlottesville VA"
728,"600 RUGBY RD, Charlottesville VA"
729,"1900 EMMET ST N, Charlottesville VA"
730,"900 MONTICELLO AVE, Charlottesville VA"
731,"1600 MONTICELLO AVE, Charlottesville VA"
732,"1400 MELBOURNE RD, Charlottesville VA"
733,"100 4TH ST NE, Charlottesville VA"
734,"1200 GORDON AVE, Charlottesville VA"
735,"600 E MARKET ST, Charlottesville VA"
736,"400 4TH ST NW, Charlottesville VA"
737,"500 W MAIN ST, Charlottesville VA"
738,"1400 MELBOURNE RD, Charlottesville VA"
739,"800 CHERRY AVE, Charlottesville VA"
740,"500 HARRIS RD, Charlottesville VA"
741,"600 E MAIN ST, Charlottesville VA"
742,"800 PRESTON AVE, Charlottesville VA"
743,"2200 NORTH BERKSHIRE RD, Charlottesville VA"
744,"1600 HARDWOOD AVE, Charlottesville VA"
745,"1800 CHELSEA DR, Charlottesville VA"
746,"100 2ND ST SW, Charlottesville VA"
747,"1800 HYDRAULIC RD, Charlottesville VA"
748,"1000 MONTICELLO RD, Charlottesville VA"
749,"600 UNIVERSITY WAY, Charlottesville VA"
750,"1100 EMMET ST N, Charlottesville VA"
751,"400 10TH ST NE, Charlottesville VA"
752," 7 1/2 ST SW, Charlottesville VA"
753,"600 E MARKET ST, Charlottesville VA"
754,"100 BROOKWOOD DR, Charlottesville VA"
755,"1900 SWANSON DR, Charlottesville VA"
756,"300 4TH ST SE, Charlottesville VA"
757,"600 E MARKET ST, Charlottesville VA"
758,"1000 CHERRY AVE, Charlottesville VA"
759,"600 E MARKET ST, Charlottesville VA"
760,"1900 JEFFERSON PARK AVE, Charlottesville VA"
761,"1600 MERIDIAN ST, Charlottesville VA"
762," 2ND ST SE / E WATER ST, Charlottesville VA"
763,"400 GARRETT ST, Charlottesville VA"
764,"600 E MARKET ST, Charlottesville VA"
765,"1500 GREEN ST, Charlottesville VA"
766,"600 E MAIN ST, Charlottesville VA"
767,"400 GARRETT ST, Charlottesville VA"
768,"1100 5TH ST SW, Charlottesville VA"
769,"400 MEADE AVE, Charlottesville VA"
770,"300 SPRING ST, Charlottesville VA"
771,"500 HARRIS RD, Charlottesville VA"
772,"700 ROSE HILL DR, Charlottesville VA"
773,"1000 LINDEN AVE, Charlottesville VA"
774,"100 10TH ST NW, Charlottesville VA"
775,"1400 VINE ST, Charlottesville VA"
776,"1600 MERIDIAN ST, Charlottesville VA"
777,"800 HARDY DR, Charlottesville VA"
778,"1200 AVON ST, Charlottesville VA"
779,"1900 EMMET ST N, Charlottesville VA"
780,"400 4TH ST NW, Charlottesville VA"
781,"500 PARK ST, Charlottesville VA"
782,"100 E MAIN ST, Charlottesville VA"
783,"800 W MAIN ST, Charlottesville VA"
784,"400 MONROE LN, Charlottesville VA"
785,"800 ESTES ST, Charlottesville VA"
786," EMMET ST N / EARHART ST, Charlottesville VA"
787,"800 ST CLAIR AVE, Charlottesville VA"
788,"300 HILLSDALE DR, Charlottesville VA"
789,"700 PROSPECT AVE, Charlottesville VA"
790,"500 HARRIS RD, Charlottesville VA"
791,"200 E MAIN ST, Charlottesville VA"
792,"1100 COLEMAN ST, Charlottesville VA"
793,"300 RIDGE ST, Charlottesville VA"
794,"900 RIVES ST, Charlottesville VA"
795,"100 W MAIN ST, Charlottesville VA"
796,"1600 EMMET ST N, Charlottesville VA"
797,"700 ROCKLAND AVE, Charlottesville VA"
798,"400 GARRETT ST, Charlottesville VA"
799,"800 E MARKET ST, Charlottesville VA"
800," 13TH ST NW / JOHN ST, Charlottesville VA"
801," 4TH ST SE / GARRETT ST, Charlottesville VA"
802,"800 HARDY DR, Charlottesville VA"
803,"600 EVERGREEN AVE, Charlottesville VA"
804," 6TH ST SE / BELMONT AVE, Charlottesville VA"
805," 2ND ST SE / E WATER ST, Charlottesville VA"
806,"100 PENICK CT, Charlottesville VA"
807,"1100 PAGE ST, Charlottesville VA"
808,"300 SPRUCE ST, Charlottesville VA"
809,"1100 5TH ST SW, Charlottesville VA"
810,"1200 GRADY AVE, Charlottesville VA"
811,"2100 BARRACKS RD, Charlottesville VA"
812,"600 E MARKET ST, Charlottesville VA"
813,"900 RIVER RD, Charlottesville VA"
814,"2300 PRICE AVE, Charlottesville VA"
815,"600 E MARKET ST, Charlottesville VA"
816,"700 PROSPECT AVE, Charlottesville VA"
817,"2100 MICHIE DR, Charlottesville VA"
818,"300 14TH ST NW, Charlottesville VA"
819,"200 W MAIN ST, Charlottesville VA"
820,"500 W MAIN ST, Charlottesville VA"
821,"900 ROCK CREEK RD, Charlottesville VA"
822,"900 RIDGE ST, Charlottesville VA"
823,"500 W MAIN ST, Charlottesville VA"
824,"1400 SUNRISE PARK LN, Charlottesville VA"
825," JEFFERSON PARK AVE / BRANDON AVE, Charlottesville VA"
826,"1200 KENWOOD LN, Charlottesville VA"
827,"1100 EMMET ST N, Charlottesville VA"
828,"400 GARRETT ST, Charlottesville VA"
829,"300 4TH ST SE, Charlottesville VA"
830,"600 E MARKET ST, Charlottesville VA"
831,"400 250 BYPASS, Charlottesville VA"
832,"2200 JEFFERSON PARK AVE, Charlottesville VA"
833,"400 PARK ST, Charlottesville VA"
834,"1200 KENWOOD LN, Charlottesville VA"
835,"500 HARRIS RD, Charlottesville VA"
836,"800 E MARKET ST, Charlottesville VA"
837,"200 MONTICELLO AVE, Charlottesville VA"
838,"800 AVON ST, Charlottesville VA"
839,"200 ELLIOTT AVE, Charlottesville VA"
840,"100 OLD PRESTON AVE, Charlottesville VA"
841,"800 NASSAU ST, Charlottesville VA"
842,"1100 5TH ST SW, Charlottesville VA"
843,"400 GARRETT ST, Charlottesville VA"
844,"800 RIDGE ST, Charlottesville VA"
845,"1600 MEADOWBROOK HEIGHTS RD, Charlottesville VA"
846,"100 AZALEA DR, Charlottesville VA"
847,"2100 BARRACKS RD, Charlottesville VA"
848,"900 LOCUST AVE, Charlottesville VA"
849,"600 E WATER ST, Charlottesville VA"
850,"600 E WATER ST, Charlottesville VA"
851,"500 E WATER ST, Charlottesville VA"
852,"500 E WATER ST, Charlottesville VA"
853,"1400 SHORT 18TH ST, Charlottesville VA"
854," ELLIOTT AVE / AVON ST, Charlottesville VA"
855,"1100 5TH ST SW, Charlottesville VA"
856,"1100 ALTAVISTA AVE, Charlottesville VA"
857,"1400 MELBOURNE RD, Charlottesville VA"
858,"1200 HOLMES AVE, Charlottesville VA"
859,"1100 EMMET ST N, Charlottesville VA"
860,"400 E JEFFERSON ST, Charlottesville VA"
861,"900 ST CHARLES AVE, Charlottesville VA"
862,"1900 ABBEY RD, Charlottesville VA"
863,"1600 EMMET ST N, Charlottesville VA"
864,"1500 DAIRY RD, Charlottesville VA"
865,"1800 UNIVERSITY CIR, Charlottesville VA"
866,"100 OLD FIFTH CIR, Charlottesville VA"
867,"600 PALATINE AVE, Charlottesville VA"
868,"1500 UNIVERSITY AVE, Charlottesville VA"
869,"800 HARDY DR, Charlottesville VA"
870,"400 GARRETT ST, Charlottesville VA"
871,"1400 CARLTON AVE, Charlottesville VA"
872,"1500 UNIVERSITY AVE, Charlottesville VA"
873,"700 BELMONT AVE, Charlottesville VA"
874,"600 E MARKET ST, Charlottesville VA"
875,"2000 MORTON DR, Charlottesville VA"
876,"100 E WATER ST, Charlottesville VA"
877,"600 E MARKET ST, Charlottesville VA"
878,"1500 DAIRY RD, Charlottesville VA"
879,"600 E MARKET ST, Charlottesville VA"
880,"2000 INDIA RD, Charlottesville VA"
881,"100 PENICK CT, Charlottesville VA"
882,"1400 VINE ST, Charlottesville VA"
883,"100 LANKFORD AVE, Charlottesville VA"
884,"500 PARK ST, Charlottesville VA"
885,"600 E MARKET ST, Charlottesville VA"
886,"1300 CARLTON AVE, Charlottesville VA"
887,"1700 JEFFERSON PARK AVE, Charlottesville VA"
888,"1600 MONTICELLO AVE, Charlottesville VA"
889,"800 CONCORD AVE, Charlottesville VA"
890,"1000 CHERRY AVE, Charlottesville VA"
891,"700 CHERRY AVE, Charlottesville VA"
892,"700 RIDGE ST, Charlottesville VA"
893,"500 1ST ST S, Charlottesville VA"
894,"2000 MINOR RD, Charlottesville VA"
895,"1500 UNIVERSITY AVE, Charlottesville VA"
896,"200 W MAIN ST, Charlottesville VA"
897,"400 RIDGE MCINTIRE RD, Charlottesville VA"
898,"1500 UNIVERSITY AVE, Charlottesville VA"
899,"700 PROSPECT AVE, Charlottesville VA"
900,"100 RIDGE ST, Charlottesville VA"
901,"600 E MARKET ST, Charlottesville VA"
902,"1300 LONG ST, Charlottesville VA"
903,"900 MONTICELLO AVE, Charlottesville VA"
904,"1600 MERIDIAN ST, Charlottesville VA"
905,"100 BRANDYWINE CT, Charlottesville VA"
906,"1000 PRESTON AVE, Charlottesville VA"
907,"100 W MAIN ST, Charlottesville VA"
908,"600 ROSE HILL DR, Charlottesville VA"
909,"1000 RIDGE ST, Charlottesville VA"
910,"2500 JEFFERSON PARK AVE, Charlottesville VA"
911,"300 E MAIN ST, Charlottesville VA"
912,"300 E MAIN ST, Charlottesville VA"
913,"300 E MARKET ST, Charlottesville VA"
914,"600 E MARKET ST, Charlottesville VA"
915,"500 HARRIS RD, Charlottesville VA"
916,"900 EMMET ST N, Charlottesville VA"
917,"600 MCINTIRE RD, Charlottesville VA"
918,"2000 BARRACKS RD, Charlottesville VA"
919,"2000 IVY RD, Charlottesville VA"
920,"1800 JEFFERSON PARK AVE, Charlottesville VA"
921,"400 GARRETT ST, Charlottesville VA"
922,"200 CARLTON RD, Charlottesville VA"
923,"300 250 BYPASS, Charlottesville VA"
924,"400 E MARKET ST, Charlottesville VA"
925,"1200 RIVER RD, Charlottesville VA"
926,"300 CAROLINE AVE, Charlottesville VA"
927,"1200 HARRIS ST, Charlottesville VA"
928,"700 PROSPECT AVE, Charlottesville VA"
929,"600 ROSE HILL DR, Charlottesville VA"
930,"700 PROSPECT AVE, Charlottesville VA"
931,"100 ELLIEWOOD AVE, Charlottesville VA"
932,"1500 GORDON AVE, Charlottesville VA"
933,"800 HARDY DR, Charlottesville VA"
934,"800 DRUID AVE, Charlottesville VA"
935,"800 PINE ST, Charlottesville VA"
936,"1100 5TH ST SW, Charlottesville VA"
937,"300 E JEFFERSON ST, Charlottesville VA"
938,"800 W MAIN ST, Charlottesville VA"
939,"400 4TH ST NW, Charlottesville VA"
940,"1500 DAIRY RD, Charlottesville VA"
941,"1100 EMMET ST N, Charlottesville VA"
942,"800 E MARKET ST, Charlottesville VA"
943,"1900 EMMET ST N, Charlottesville VA"
944," ROOSEVELT BROWN BLVD / LEE ST, Charlottesville VA"
945,"500 PARK ST, Charlottesville VA"
946,"600 E MARKET ST, Charlottesville VA"
947,"100 13TH ST NW, Charlottesville VA"
948," E JEFFERSON ST / PARK ST, Charlottesville VA"
949,"1700 JEFFERSON PARK AVE, Charlottesville VA"
950,"300 2ND ST SE, Charlottesville VA"
951,"600 E WATER ST, Charlottesville VA"
952,"1500 DAIRY RD, Charlottesville VA"
953,"1100 5TH ST SW, Charlottesville VA"
954,"800 E MARKET ST, Charlottesville VA"
955,"1000 BELMONT AVE, Charlottesville VA"
956,"800 W MAIN ST, Charlottesville VA"
957," E MARKET ST / 12TH ST NE, Charlottesville VA"
958,"800 W MAIN ST, Charlottesville VA"
959,"2100 TARLETON DR, Charlottesville VA"
960,"1300 CARLTON AVE, Charlottesville VA"
961,"700 LEXINGTON AVE, Charlottesville VA"
962,"100 250 BYPASS, Charlottesville VA"
963,"200 5TH ST SW, Charlottesville VA"
964,"1500 DAIRY RD, Charlottesville VA"
965,"600 E MARKET ST, Charlottesville VA"
966,"2300 FONTAINE AVE, Charlottesville VA"
967,"1000 PAGE ST, Charlottesville VA"
968,"1100 RIVER RD, Charlottesville VA"
969,"700 STONEHENGE AVE, Charlottesville VA"
970,"400 GARRETT ST, Charlottesville VA"
971,"900 ROCK CREEK RD, Charlottesville VA"
972,"800 HARDY DR, Charlottesville VA"
973,"200 E MAIN ST, Charlottesville VA"
974,"600 E MARKET RUN, Charlottesville VA"
975,"100 250 BYPASS, Charlottesville VA"
976,"400 ELLIOTT AVE, Charlottesville VA"
977,"300 E MAIN ST, Charlottesville VA"
978," PRESTON AVE @ GRADY AVE, Charlottesville VA"
979,"900 E HIGH ST, Charlottesville VA"
980,"900 GROVE ST, Charlottesville VA"
981,"800 DRUID AVE, Charlottesville VA"
982,"200 RIVERSIDE AVE, Charlottesville VA"
983,"200 E MAIN ST, Charlottesville VA"
984,"100 W MARKET ST, Charlottesville VA"
985,"1000 6TH ST SE, Charlottesville VA"
986,"200 E MAIN ST, Charlottesville VA"
987,"500 CHERRY AVE, Charlottesville VA"
988,"1000 COTTONWOOD RD, Charlottesville VA"
989," STRIBLING AVE / SUNSET RD, Charlottesville VA"
990,"100 BRANDYWINE CT, Charlottesville VA"
991,"1400 EMMET ST N, Charlottesville VA"
992," AVON ST / MONTROSE AVE, Charlottesville VA"
993,"1800 DAIRY RD, Charlottesville VA"
994,"1400 PEN PARK RD, Charlottesville VA"
995,"300 SPRUCE ST, Charlottesville VA"
996,"400 GARRETT ST, Charlottesville VA"
997,"400 RIDGE MCINTIRE RD, Charlottesville VA"
998," MONTICELLO AVE / ELLIOTT AVE, Charlottesville VA"
999,"800 HARDY DR, Charlottesville VA"
1000,"100 LANKFORD AVE, Charlottesville VA"
1001,"700 HINTON AVE, Charlottesville VA"
1002,"500 W MAIN ST, Charlottesville VA"
1003,"2100 MICHIE DR, Charlottesville VA"
1004,"100 CARLTON RD, Charlottesville VA"
1005,"200 OLD LYNCHBURG RD, Charlottesville VA"
1006,"700 PROSPECT AVE, Charlottesville VA"
1007,"500 RIDGE ST, Charlottesville VA"
1008,"1000 ST CLAIR AVE, Charlottesville VA"
1009,"500 GARRETT ST, Charlottesville VA"
1010,"800 W MAIN ST, Charlottesville VA"
1011,"300 SPRUCE ST, Charlottesville VA"
1012,"400 MCINTIRE RD, Charlottesville VA"
1013,"200 OLD LYNCHBURG RD, Charlottesville VA"
1014,"700 ORANGEDALE AVE, Charlottesville VA"
1015,"1900 EMMET ST N, Charlottesville VA"
1016,"100 DENICE LN, Charlottesville VA"
1017," MERIDIAN ST / BELMONT AVE, Charlottesville VA"
1018,"1100 MILLMONT ST, Charlottesville VA"
1019,"100 W MAIN ST, Charlottesville VA"
1020,"500 E MARKET ST, Charlottesville VA"
1021,"100 WELK PL, Charlottesville VA"
1022,"400 PRESTON AVE, Charlottesville VA"
1023,"1800 WESTVIEW RD, Charlottesville VA"
1024,"2400 FONTAINE AVE, Charlottesville VA"
1025,"300 4TH ST SE, Charlottesville VA"
1026,"100 W MARKET ST, Charlottesville VA"
1027,"1600 EMMET ST N, Charlottesville VA"
1028,"800 BELMONT AVE, Charlottesville VA"
1029,"1100 MILLMONT ST, Charlottesville VA"
1030,"2500 PLATEAU RD, Charlottesville VA"
1031,"1900 JEFFERSON PARK AVE, Charlottesville VA"
1032,"700 PROSPECT AVE, Charlottesville VA"
1033,"400 GARRETT ST, Charlottesville VA"
1034,"1700 EMMET ST N, Charlottesville VA"
1035,"700 LEXINGTON AVE, Charlottesville VA"
1036,"100 2ND ST NW, Charlottesville VA"
1037,"800 W MAIN ST, Charlottesville VA"
1038,"200 W MAIN ST, Charlottesville VA"
1039,"1700 HYDRAULIC RD, Charlottesville VA"
1040,"500 1ST ST S, Charlottesville VA"
1041," JEFFERSON PARK AVE @ OAKHURST CIR, Charlottesville VA"
1042,"700 PROSPECT AVE, Charlottesville VA"
1043,"900 CHARLTON AVE, Charlottesville VA"
1044,"1100 LOCUST AVE, Charlottesville VA"
1045,"800 W MAIN ST, Charlottesville VA"
1046,"100 APPLETREE RD, Charlottesville VA"
1047,"200 RIDGE MCINTIRE RD, Charlottesville VA"
1048,"500 13TH ST NW, Charlottesville VA"
1049,"100 E SOUTH ST, Charlottesville VA"
1050,"200 RIDGE MCINTIRE RD, Charlottesville VA"
1051,"1000 GRADY AVE, Charlottesville VA"
1052,"1500 UNIVERSITY AVE, Charlottesville VA"
1053,"1000 W MAIN ST, Charlottesville VA"
1054,"300 14TH ST NW, Charlottesville VA"
1055,"900 E MARKET ST, Charlottesville VA"
1056,"1300 FRANCIS FIFE WAY, Charlottesville VA"
1057,"1000 W MAIN ST, Charlottesville VA"
1058,"100 E MAIN ST, Charlottesville VA"
1059,"900 HENRY AVE, Charlottesville VA"
1060,"900 HARRIS ST, Charlottesville VA"
1061,"600 MADISON AVE, Charlottesville VA"
1062,"300 FAIRWAY AVE, Charlottesville VA"
1063," ELLIEWOOD AVE, Charlottesville VA"
1064,"1500 UNIVERSITY AVE, Charlottesville VA"
1065,"1200 GRADY AVE, Charlottesville VA"
