,Address
585,"935 HENRY AVE, Charlottesville VA"
586,"935 HENRY AVE, Charlottesville VA"
587,"935 HENRY AVE, Charlottesville VA"
588,"935 HENRY AVE, Charlottesville VA"
589,"1610 AVON ST, Charlottesville VA"
590,"1610 AVON ST, Charlottesville VA"
591,
592,"3836 PRESIDENTS RD, Charlottesville VA"
593,"320 FAIRWAY AVE, Charlottesville VA"
594,"303 E MAIN ST, Charlottesville VA"
595,"230 SUNSET AVE, Charlottesville VA"
596,"999 GROVE ST, Charlottesville VA"
597,"160 PEREGORY LN, Charlottesville VA"
598,"160 PEREGORY LN, Charlottesville VA"
599,"1422 FOREST RIDGE RD, Charlottesville VA"
600,"160 PEREGORY LN, Charlottesville VA"
601,"160 PEREGORY LN, Charlottesville VA"
602,"405 EMMET ST S, Charlottesville VA"
603," SHENANDOAH COUNTY SHERIFFS OFFICE, Charlottesville VA"
604," SHENANDOAH COUNTY SHERIFFS OFFICE, Charlottesville VA"
605," SHENANDOAH COUNY SHERIFFS OFFICE, Charlottesville VA"
606,"606 E MARKET ST, Charlottesville VA"
607,"606 E MARKET ST, Charlottesville VA"
608,"606 E MARKET ST, Charlottesville VA"
609,"606 E MARKET ST, Charlottesville VA"
610,"606 E MARKET ST, Charlottesville VA"
611,"606 E MARKET ST, Charlottesville VA"
612,"1521 CHERRY AVE A, Charlottesville VA"
613,"1991 ASHEVILLE DR, Charlottesville VA"
614,"1991 ASHEVILLE DR, Charlottesville VA"
615,"1600 5TH ST, Charlottesville VA"
616,"858 ST CHARLES AVE, Charlottesville VA"
617,"400 VALLEY ST, Charlottesville VA"
618,"400 VALLEY ST, Charlottesville VA"
619,"606 E MARKET ST, Charlottesville VA"
620,"110 MAIN ST 201, Charlottesville VA"
621,"914 NASSAU ST, Charlottesville VA"
622," <UNKNOWN>, Charlottesville VA"
623," <UNKNOWN>, Charlottesville VA"
624,"112 W MARKET ST, Charlottesville VA"
625,
626,"112 W MARKET ST, Charlottesville VA"
627,"606 E MARKET ST, Charlottesville VA"
628,"160 PEREGORY LN B, Charlottesville VA"
629,"700 MONTICELLO AVE, Charlottesville VA"
630,"1505 UNIVERSITY AVE, Charlottesville VA"
631,"822 CABELL AVE H, Charlottesville VA"
632,"822 CABELL AVE H, Charlottesville VA"
633,"824 HARDY DR H, Charlottesville VA"
634,"100 CARLTON RD, Charlottesville VA"
635,"1427 UNIVERSITY AVE, Charlottesville VA"
636,"1409 UNIVERSITY AVE, Charlottesville VA"
637,"1610 STAVON ST, Charlottesville VA"
638,"303 MAIN ST, Charlottesville VA"
639,"411 E HIGH ST, Charlottesville VA"
640,"510 CLEVELAND AVE A, Charlottesville VA"
641,"606 E MARKET ST, Charlottesville VA"
642,"606 E MARKET ST, Charlottesville VA"
643,"606 E MARKET ST, Charlottesville VA"
644,"411 E HIGH ST, Charlottesville VA"
645,"240 THIRD DIVISION LOOP, Charlottesville VA"
646,"240 THIRD DIVISION LOOP, Charlottesville VA"
647,"240 THIRD DIVISION LOOP, Charlottesville VA"
648,"407 VALLEY RD B, Charlottesville VA"
649,"606 E MARKET ST, Charlottesville VA"
650,"205 S MAIN ST, Charlottesville VA"
651,"606 E MARKET ST, Charlottesville VA"
652,"1600 5TH ST, Charlottesville VA"
653,"1118 PAGE ST, Charlottesville VA"
654,"1118 PAGE ST, Charlottesville VA"
655,"350 TECHNOLOGY  DR, Charlottesville VA"
656,"2316 HIGHLAND AVE, Charlottesville VA"
657,"606 E MARKET ST, Charlottesville VA"
658,
659,"750 HARRIS ST, Charlottesville VA"
660,"945 EMMET ST N, Charlottesville VA"
661,"945 EMMET ST N, Charlottesville VA"
662,"246 SHAMROCK RD, Charlottesville VA"
663,"160 PEREGORY LN, Charlottesville VA"
664,"1610 AVON STREET EXT, Charlottesville VA"
665,"1610 AVON STREET EXT, Charlottesville VA"
666,"112 W MARKET ST, Charlottesville VA"
667,"606 E MARKET ST, Charlottesville VA"
668,"606 E MARKET ST, Charlottesville VA"
669,"804 CONCORD DR, Charlottesville VA"
670,"1254 WERTLAND ST, Charlottesville VA"
671,"2200 ANGUS RD, Charlottesville VA"
672,"2200 ANGUS RD, Charlottesville VA"
673,"2200 ANGUS RD, Charlottesville VA"
674,"1610 AVON EXT ST, Charlottesville VA"
675,"112 W MARKET ST, Charlottesville VA"
676,"112 W MARKET ST, Charlottesville VA"
677,"1242 CEDARS CT, Charlottesville VA"
678," EMMET ST N, Charlottesville VA"
679,"160 PEREGORY LN, Charlottesville VA"
680,"160 PEREGORY LN, Charlottesville VA"
681,"160 PEREGORY LN, Charlottesville VA"
682,"1510 E HIGH ST, Charlottesville VA"
683,"1510 E HIGH ST, Charlottesville VA"
684,"900 ROUGEMONT AVE, Charlottesville VA"
685,"900 ROUGEMONT AVE, Charlottesville VA"
686,"721 RIDGE ST, Charlottesville VA"
687,"400 RUGBY RD, Charlottesville VA"
688,"400 RUGBY RD, Charlottesville VA"
689,"606 E MARKET ST, Charlottesville VA"
690,"1610 AVON STREET EXT, Charlottesville VA"
691,"606 E MARKET ST, Charlottesville VA"
692,"606 E MARKET ST, Charlottesville VA"
693,"752 PROSPECT AVE D, Charlottesville VA"
694,"1106 MAIN ST, Charlottesville VA"
695,"233 4TH ST NW, Charlottesville VA"
696," BROWN ST, Charlottesville VA"
697,"520 CLEVELAND AVE B, Charlottesville VA"
698,"520 CLEVELAND AVE B, Charlottesville VA"
699,"606 E MARKET ST, Charlottesville VA"
700,"1210 CHERRY AVE, Charlottesville VA"
701,"417 5TH ST SW A, Charlottesville VA"
702,"1316 WILLOW DR, Charlottesville VA"
703,"1316 WILLOW DR, Charlottesville VA"
704,"1162 5TH ST SW, Charlottesville VA"
705,"606 E MARKET ST, Charlottesville VA"
706,"606 E MARKET ST, Charlottesville VA"
707,"606 E MARKET ST, Charlottesville VA"
708,"3005 COPPER KNOLL RD, Charlottesville VA"
709,"759 RIDGE ST, Charlottesville VA"
710," FAUQUIER CO SO, Charlottesville VA"
711," FAUQUIER CO SO, Charlottesville VA"
712,"2000 MICHIE DR, Charlottesville VA"
713,"750 HARRIS ST, Charlottesville VA"
714,"160 PEREGORY LN, Charlottesville VA"
715,"160 PEREGORY LN, Charlottesville VA"
716,"1080 COVERSTONE DR, Charlottesville VA"
717,"750 HARRIS ST 101, Charlottesville VA"
718,"606 E MARKET ST, Charlottesville VA"
719,"901 RIVES ST, Charlottesville VA"
720,"901 RIVES ST, Charlottesville VA"
721,"201 E MAIN ST, Charlottesville VA"
722,"858 ST CHARLES AVE, Charlottesville VA"
723,"705 FOREST ST, Charlottesville VA"
724,"303 E MAIN ST, Charlottesville VA"
725,"315 WMAIN ST, Charlottesville VA"
726,"1580 GARDEN CT, Charlottesville VA"
727,"1519 ROSA TER B, Charlottesville VA"
728,"1111 ROSSER AVE E, Charlottesville VA"
729,"1111 ROSSER AVE E, Charlottesville VA"
730,"1111 ROSSER AVE E, Charlottesville VA"
731,"1111 ROSSER AVE E, Charlottesville VA"
732,"1111 ROSSER AVE E, Charlottesville VA"
733,"1111 ROSSER AVE E, Charlottesville VA"
734,"1615 EMMET ST N, Charlottesville VA"
735,"1615 EMMET ST N, Charlottesville VA"
736,"1615 EMMET ST N, Charlottesville VA"
737,"475 RIDGE MCINTIRE RD, Charlottesville VA"
738,"475 RIDGE MCINTIRE RD, Charlottesville VA"
739,"1610 AVON STREET EXT, Charlottesville VA"
740,"1517 UNIVERSITY AVE, Charlottesville VA"
741,"1331 E MARKET ST, Charlottesville VA"
742,"501 RIDGE ST, Charlottesville VA"
743,"1610 AVON STREET EXT, Charlottesville VA"
744,"746 PROSPECT AVE, Charlottesville VA"
745,"300 EMAIN ST, Charlottesville VA"
746,"2111 MICHIE DR 25, Charlottesville VA"
747,"1700 UNIVERSITY AVE, Charlottesville VA"
748,"505 PRESTON AVE, Charlottesville VA"
749,"2111 MICHIE DR 38, Charlottesville VA"
750," CHERRY AVE, Charlottesville VA"
751,"160 PEREGORY LN, Charlottesville VA"
752,"606 E MARKET ST, Charlottesville VA"
753," LOUISA CO SO, Charlottesville VA"
754,"112 W MARKET ST, Charlottesville VA"
755,"400 PRESTON AVE, Charlottesville VA"
756,"600 RIVES ST, Charlottesville VA"
757,"600 RIVES ST, Charlottesville VA"
758,"600 RIVES ST, Charlottesville VA"
759,"600 RIVES ST, Charlottesville VA"
760,"600 RIVES ST, Charlottesville VA"
761,"600 RIVES ST, Charlottesville VA"
762,"600 RIVES ST, Charlottesville VA"
763,"221 CARLTON RD, Charlottesville VA"
764," 7TH ST NE, Charlottesville VA"
765,"308 RIDGE ST, Charlottesville VA"
766,"606 E MARKET ST, Charlottesville VA"
767,"908 PAGE ST, Charlottesville VA"
768,"401 4TH ST NW, Charlottesville VA"
769,"411 E HIGH ST, Charlottesville VA"
770,"160 PEREGORY LN, Charlottesville VA"
771,"411 E HIGH ST, Charlottesville VA"
772,"728 PROSPECT AVE B, Charlottesville VA"
773,"728 PROSPECT AVE, Charlottesville VA"
774,"728 PROSPECT AVE, Charlottesville VA"
775,"1600 5TH ST, Charlottesville VA"
776,"227 W MAIN ST, Charlottesville VA"
777," JEFFERSON PARK AVE, Charlottesville VA"
778,"1600 5TH ST, Charlottesville VA"
779,"1409 GORDON AVE, Charlottesville VA"
780,"1409 GORDON AVE, Charlottesville VA"
781," HENRICO CO POLICE DEPT, Charlottesville VA"
782,"160 PEREGORY LN, Charlottesville VA"
783," HARRISONBURG POLICE DEPT, Charlottesville VA"
784," HARRISONBURG POLICE DEPT, Charlottesville VA"
785," HARRISONBURG POLICE DEPT, Charlottesville VA"
786," HARRISONBURG POLICE DEPT, Charlottesville VA"
787," HARRISONBURG POLICE DEPT, Charlottesville VA"
788," HARRISONBURG POLICE DEPT, Charlottesville VA"
789,"1630 MULBERRY AVE, Charlottesville VA"
790,"1100 CHERRY ST, Charlottesville VA"
791,"353 EMAIN ST, Charlottesville VA"
792,"353 EMAIN ST, Charlottesville VA"
793,"112 W MARKET ST, Charlottesville VA"
794,"750 HARRIS ST, Charlottesville VA"
795,"521 ROUGEMONT AVE, Charlottesville VA"
796,"242 MONTE VISTA AVE, Charlottesville VA"
797,"514 CLEVELAND AVE A, Charlottesville VA"
798,"160 PEREGORY LN, Charlottesville VA"
799,"1600 5TH ST, Charlottesville VA"
800,"1600 5TH ST, Charlottesville VA"
801,"1600 5TH ST, Charlottesville VA"
802,"606 E MARKET ST, Charlottesville VA"
803,"606 E MARKET ST, Charlottesville VA"
804,"1345 PARHAM CIR, Charlottesville VA"
805,"227 W MAIN ST, Charlottesville VA"
806,"303 E MAIN ST, Charlottesville VA"
807,"303 E MAIN ST, Charlottesville VA"
808,"1414 SHORT 18TH ST B, Charlottesville VA"
809,"1337 CARLTON AVE 204, Charlottesville VA"
810,"1337 CARLTON AVE 204, Charlottesville VA"
811,"1600 5TH ST, Charlottesville VA"
812," 250 BYPASS, Charlottesville VA"
813," 250 BYPASS, Charlottesville VA"
814,"109 W MAIN ST, Charlottesville VA"
815,"11350 PORTER RD, Charlottesville VA"
816,"11350 PORTER RD, Charlottesville VA"
817,"11350 PORTER RD, Charlottesville VA"
818," NASSAU ST, Charlottesville VA"
819," NASSAU ST, Charlottesville VA"
820," NASSAU ST, Charlottesville VA"
821," NASSAU ST, Charlottesville VA"
822,"606 E MARKET ST, Charlottesville VA"
823,"303 E MAIN ST, Charlottesville VA"
824,"303 E MAIN ST, Charlottesville VA"
825,"1215 LEE ST, Charlottesville VA"
826,"2210 NORTH BERKSHIRE RD A, Charlottesville VA"
827,"1517 ROSA TER, Charlottesville VA"
828,"1517 ROSA TER, Charlottesville VA"
829,"1517 ROSA TER, Charlottesville VA"
830,"1517 ROSA TER, Charlottesville VA"
831,"1610 AVON ST, Charlottesville VA"
832,"1610 AVON ST, Charlottesville VA"
833,"1610 AVON STREET EXT, Charlottesville VA"
834,"1200 EMMET ST N 140, Charlottesville VA"
835,"852 W MAIN ST, Charlottesville VA"
836,"112 MARKET ST, Charlottesville VA"
837,"2200 JEFFERSON PARK AVE, Charlottesville VA"
838,"416 E HIGH ST, Charlottesville VA"
839,"3263 PROFFIT RD, Charlottesville VA"
840,"1337 CARLTON AVE APT. 407, Charlottesville VA"
841,"6601 WINCHESTER RD, Charlottesville VA"
842,"606 E MARKET ST, Charlottesville VA"
843,"2000 CITY WALK WAY, Charlottesville VA"
844,"2000 CITY WALK WAY, Charlottesville VA"
845,"127 LEE HWY, Charlottesville VA"
846,"127 LEE HWY, Charlottesville VA"
847,"127 LEE HWY, Charlottesville VA"
848,"127 LEE HWY, Charlottesville VA"
849,"127 LEE HWY, Charlottesville VA"
850,"1610 AVON ST, Charlottesville VA"
851,"160 PEREGORY LN, Charlottesville VA"
852,"750 HARRIS ST 101, Charlottesville VA"
853,"4512 MONUMENT AVE, Charlottesville VA"
854,"1517 UNIVERSITY AVE, Charlottesville VA"
855,"102 14TH ST NW, Charlottesville VA"
856,"102 14TH ST NW, Charlottesville VA"
857,"102 14TH ST NW, Charlottesville VA"
858,"200 EWATER ST, Charlottesville VA"
859,"1610 AVON ST, Charlottesville VA"
860,"1600 AVON ST, Charlottesville VA"
861,"114 HARTMANS MILL RD, Charlottesville VA"
862,"411 E HIGH ST, Charlottesville VA"
863,"114 LANKFORD AVE 2, Charlottesville VA"
864,"9 ELLIEWOOD AVE, Charlottesville VA"
865,"336 10TH ST NW, Charlottesville VA"
866,"920 CHARLTON AVE, Charlottesville VA"
867,"606 E MARKET ST, Charlottesville VA"
868,"830 HARDY DR E, Charlottesville VA"
869,"1700 EMMET ST N, Charlottesville VA"
870,"1700 EMMET ST N, Charlottesville VA"
871,"160 PEREGORY LN, Charlottesville VA"
872,"160 PEREGORY LN, Charlottesville VA"
873,"160 PEREGORY LN, Charlottesville VA"
874,"160 PEREGORY LN, Charlottesville VA"
875,"116 HARTMANS MILL RD, Charlottesville VA"
876,"422 E MAIN ST, Charlottesville VA"
877,"1610 AVON ST, Charlottesville VA"
878,"1610 AVON ST, Charlottesville VA"
879,"101 MARKET ST, Charlottesville VA"
880,"505 PRESTON AVE, Charlottesville VA"
881,"1300 LITTLE HIGH ST, Charlottesville VA"
882,"330 6TH ST SW, Charlottesville VA"
883," <UNKNOWN>, Charlottesville VA"
884,"701 CHERRY AVE, Charlottesville VA"
885,"701 CHERRY AVE, Charlottesville VA"
886,"766 ORANGEDALE AVE, Charlottesville VA"
887," WAYNESBORO PD, Charlottesville VA"
888,"215 5TH ST SW, Charlottesville VA"
889,"820 HARDY DR D, Charlottesville VA"
890,"160 PEREGORY LN, Charlottesville VA"
891,"200 W MAIN ST, Charlottesville VA"
892,"200 W MAIN ST, Charlottesville VA"
893," 5TH ST SW @ HARRIS RD, Charlottesville VA"
894,"1131 5TH ST SW, Charlottesville VA"
895,"606 E MARKET ST, Charlottesville VA"
896,"801 MARKET ST, Charlottesville VA"
897,"500 1ST ST, Charlottesville VA"
898,"750 HARRIS ST 101, Charlottesville VA"
899,"750 HARRIS ST 101, Charlottesville VA"
900,"750 HARRIS ST 101, Charlottesville VA"
901,"112 MARKET ST, Charlottesville VA"
902," UVA PD, Charlottesville VA"
903,"120 7TH ST NE, Charlottesville VA"
904,"120 7TH ST NE, Charlottesville VA"
905,"1610 AVON STREET EXT, Charlottesville VA"
906,"1610 AVON STREET EXT, Charlottesville VA"
907,"606 E MARKET ST, Charlottesville VA"
908,"606 E MARKET ST, Charlottesville VA"
909,"606 E MARKET ST, Charlottesville VA"
910,"801 INDUSTRIAL PARK _BUC_ RD, Charlottesville VA"
911,"606 E MARKET ST, Charlottesville VA"
912,"1013 SMITH ST, Charlottesville VA"
913,"1337 CARLTON AVE 111, Charlottesville VA"
914,"1337 CARLTON AVE 111, Charlottesville VA"
915,"1337 CARLTON AVE 111, Charlottesville VA"
916,"1215 LEE ST, Charlottesville VA"
917,"1215 LEE ST, Charlottesville VA"
918,"1215 LEE ST, Charlottesville VA"
919,"36 E CALHOUN ST, Charlottesville VA"
920,"606 E MARKET ST, Charlottesville VA"
921,"112 W MARKET ST, Charlottesville VA"
922,"233 4TH ST NW, Charlottesville VA"
923,"120 7TH ST NE, Charlottesville VA"
924,"120 7TH ST NE, Charlottesville VA"
925,"120 7TH ST NE, Charlottesville VA"
926,"1600 5TH ST, Charlottesville VA"
927,"330 6TH ST SW, Charlottesville VA"
928,"2208 BANBURY ST, Charlottesville VA"
929,"2208 BANBURY ST, Charlottesville VA"
930,"160 PEREGORY LN, Charlottesville VA"
931,"900 S 1ST ST, Charlottesville VA"
932,"900 S 1ST ST, Charlottesville VA"
933,"900 S 1ST ST, Charlottesville VA"
934,"900 S 1ST ST, Charlottesville VA"
935,"750 HARRIS ST 101, Charlottesville VA"
936,"750 HARRIS ST 101, Charlottesville VA"
937,"750 HARRIS ST 101, Charlottesville VA"
938,"606 E MARKET ST, Charlottesville VA"
939,"606 MARKET ST, Charlottesville VA"
940,"606 MARKET ST, Charlottesville VA"
941,"606 MARKET ST, Charlottesville VA"
942,"1610 AVON STREET EXT, Charlottesville VA"
943,"1517 UNIVERSITY AVE, Charlottesville VA"
944," AUGUSTA CO SO, Charlottesville VA"
945," AUGUSTA CO SO, Charlottesville VA"
946," AUGUSTA CO SO, Charlottesville VA"
947,"102 14TH ST NW, Charlottesville VA"
948,"201 MONTICELLO AVE, Charlottesville VA"
949,"773 PROSPECT AVE, Charlottesville VA"
950,"1600 5TH ST, Charlottesville VA"
951,"1826 UNIVERSITY AVE, Charlottesville VA"
952,"1826 UNIVERSITY AVE, Charlottesville VA"
953," <UNKNOWN>, Charlottesville VA"
954," <UNKNOWN>, Charlottesville VA"
955," <UNKNOWN>, Charlottesville VA"
956," <UNKNOWN>, Charlottesville VA"
957," <UNKNOWN>, Charlottesville VA"
958,"810 MAIN ST, Charlottesville VA"
959,"817 MAIN ST, Charlottesville VA"
960," <UNKNOWN>, Charlottesville VA"
961," <UNKNOWN>, Charlottesville VA"
962," <UNKNOWN>, Charlottesville VA"
963,"801 FOREST ST, Charlottesville VA"
964,"1215 LEE ST, Charlottesville VA"
965,"834 BOLLING AVE, Charlottesville VA"
966,"160 PEREGORY LN, Charlottesville VA"
967,"606 E MARKET ST, Charlottesville VA"
968," ROANOKE POLICE DEPT, Charlottesville VA"
969,"1200 W MAIN ST, Charlottesville VA"
970,"357 ROLLINS _LOU_ LN, Charlottesville VA"
971,"1715 MASON LN, Charlottesville VA"
972,"102 MORRIS PAUL CT A, Charlottesville VA"
973,"773 PROSPECT AVE, Charlottesville VA"
974,"13021 JAMES MADISON _ORA_ HWY, Charlottesville VA"
975,"13021 JAMES MADISON _ORA_ HWY, Charlottesville VA"
976,"1712 CARROWAY CT, Charlottesville VA"
977,"750 HARRIS ST 101, Charlottesville VA"
978,"750 HARRIS ST 101, Charlottesville VA"
979,"13021 JAMES MADISON _ORA_ HWY, Charlottesville VA"
980," NOTTOWAY SHERIFF'S OFC, Charlottesville VA"
981,"1159 EMMET ST N, Charlottesville VA"
982,"1240 CARTERSVILLE _BUC_ RD, Charlottesville VA"
983,"1240 CARTERSVILLE _BUC_ RD, Charlottesville VA"
984,"1240 CARTERSVILLE _BUC_ RD, Charlottesville VA"
985,"1240 CARTERSVILLE _BUC_ RD, Charlottesville VA"
986,"808 CHERRY AVE, Charlottesville VA"
987,"808 CHERRY AVE, Charlottesville VA"
988,"160 PEREGORY LN, Charlottesville VA"
989,"160 PEREGORY LN, Charlottesville VA"
990,"614 E HIGH ST, Charlottesville VA"
991,"242 PINE GROVE CT, Charlottesville VA"
992,"606 E MARKET ST, Charlottesville VA"
993,"750 HARRIS ST 101, Charlottesville VA"
994,"828 CHERRY AVE, Charlottesville VA"
995,"750 HARRIS ST 101, Charlottesville VA"
996,"606 E MARKET ST, Charlottesville VA"
997,"606 E MARKET ST, Charlottesville VA"
998,"1409 UNIVERSITY AVE, Charlottesville VA"
999,"160 PEREGORY LN, Charlottesville VA"
1000,"1610 AVON STREET EXT, Charlottesville VA"
1001,"606 E MARKET ST, Charlottesville VA"
1002,"160 COMMONS _FLU_ BLVD, Charlottesville VA"
1003,"832 CHERRY AVE, Charlottesville VA"
1004,"832 CHERRY AVE, Charlottesville VA"
1005,"832 CHERRY AVE, Charlottesville VA"
1006,"832 CHERRY AVE, Charlottesville VA"
1007,"832 CHERRY AVE, Charlottesville VA"
1008,"832 CHERRY AVE, Charlottesville VA"
1009,"832 CHERRY AVE, Charlottesville VA"
1010,"522 2ND ST SE, Charlottesville VA"
1011,"606 E MARKET ST, Charlottesville VA"
1012,"1101 SEMINOLE TRL, Charlottesville VA"
1013,"1427 UNIVERSITY AVE, Charlottesville VA"
1014,"1427 UNIVERSITY AVE, Charlottesville VA"
1015,"1427 UNIVERSITY AVE, Charlottesville VA"
1016,"1427 UNIVERSITY AVE, Charlottesville VA"
1017,"1427 UNIVERSITY AVE, Charlottesville VA"
1018,"303 E MAIN ST, Charlottesville VA"
1019,"303 E MAIN ST, Charlottesville VA"
1020,"303 E MAIN ST, Charlottesville VA"
1021,"927 BING LN, Charlottesville VA"
1022,"606 E MARKET ST, Charlottesville VA"
1023,"606 E MARKET ST, Charlottesville VA"
1024,"1117 PRESTON AVE A, Charlottesville VA"
1025,"1117 PRESTON AVE A, Charlottesville VA"
1026,"1117 PRESTON AVE A, Charlottesville VA"
1027,"1117 PRESTON AVE A, Charlottesville VA"
1028,"1117 PRESTON AVE A, Charlottesville VA"
1029,"1117 PRESTON AVE A, Charlottesville VA"
1030,"1165 CROZET AVE, Charlottesville VA"
1031,"160 PEREGORY LN, Charlottesville VA"
1032,"750 HARRIS ST 101, Charlottesville VA"
1033,"426 GARRETT ST, Charlottesville VA"
1034,"112 LANKFORD AVE, Charlottesville VA"
1035,"112 LANKFORD AVE, Charlottesville VA"
1036,"1610 AVON STREET EXT, Charlottesville VA"
1037,"1610 AVON STREET EXT, Charlottesville VA"
1038,"1610 AVON STREET EXT, Charlottesville VA"
1039,"1610 AVON STREET EXT, Charlottesville VA"
1040,"1610 AVON STREET EXT, Charlottesville VA"
1041,"1610 AVON STREET EXT, Charlottesville VA"
1042,"1310 CARLTON AVE 101, Charlottesville VA"
1043,"109 W COURT ST, Charlottesville VA"
1044,"606 E MARKET ST, Charlottesville VA"
1045,"606 E MARKET ST, Charlottesville VA"
1046,"201 E MARKET ST, Charlottesville VA"
1047,"1718 HYDRAULIC RD, Charlottesville VA"
1048,"925 PAGE ST, Charlottesville VA"
1049,"112 W MARKET ST, Charlottesville VA"
1050,"112 W MARKET ST, Charlottesville VA"
1051,"7700 MIDLOTHIAN TURNPIKE, Charlottesville VA"
1052,"3054 DIXIE HILL _BUC_ RD, Charlottesville VA"
1053,"160 PEREGORY LN, Charlottesville VA"
1054,"402 11TH ST NE 10, Charlottesville VA"
1055," ELLIEWOOD AVE, Charlottesville VA"
1056,"350 TECHNOLOGY DR, Charlottesville VA"
1057,"350 TECHNOLOGY DR, Charlottesville VA"
1058,"350 TECHNOLOGY DR, Charlottesville VA"
1059,"750 HARRIS ST, Charlottesville VA"
1060,"1610 AVON ST, Charlottesville VA"
1061,"1610 AVON ST, Charlottesville VA"
1062,
1063,"1924 ARLINGTON BLVD 200, Charlottesville VA"
1064,"800 PRESTON AVE 202, Charlottesville VA"
1065,"606 E MARKET ST, Charlottesville VA"
1066,"750 HARRIS ST, Charlottesville VA"
1067,"700 E MAIN ST, Charlottesville VA"
1068,"1006 PAGE ST, Charlottesville VA"
1069,"1416 VINE ST B3, Charlottesville VA"
1070,"610 RAINIER RD, Charlottesville VA"
1071,"610 RAINIER RD, Charlottesville VA"
1072,"610 RAINIER RD, Charlottesville VA"
1073,"160 PEREGORY LN, Charlottesville VA"
1074,"160 PEREGORY LN, Charlottesville VA"
1075,"606 E MARKET ST, Charlottesville VA"
1076,"1519 ROSA TER B, Charlottesville VA"
